Customer_id,State,Area,TimeZone,Children,Age,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8
H887808,IA,Suburban,America/Chicago,1,35,115520.53,Married,Female,No,14.59968721,9,2,0,Yes,One year,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,No,No,Yes,Mailed Check,9.941798485,149.99153,1144.495358,6,5,4,5,2,5,4,4
L929915,NM,Suburban,America/Denver,3,81,18913.5,Never Married,Female,No,6.998489346,14,1,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Credit Card (automatic),15.26657624,204.979684,1558.309095,4,2,2,4,3,4,4,2
S844282,AL,Rural,America/Chicago,2,57,56342.23,Married,Male,No,9.899590419,15,2,0,No,Month-to-month,No,No,None,Yes,No,Yes,Yes,No,No,No,No,No,Electronic Check,2.62860278,104.992311,501.0626363,3,2,3,3,3,3,3,3
Z420709,NE,Suburban,America/Chicago,1,32,57826.31,Widowed,Male,No,7.233747171,8,0,0,Yes,Two Year,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Yes,No,No,Electronic Check,2.045299662,137.439154,495.8370195,4,4,4,4,4,4,3,3
G372009,AZ,Urban,America/Denver,4,60,90889.4,Never Married,Male,No,12.04083843,15,1,0,No,Two Year,No,No,None,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Bank Transfer(automatic),23.05042619,242.657291,2730.054658,5,4,4,3,4,4,4,4
M843500,NY,Urban,America/New_York,4,64,36220.07,Separated,Male,Yes,12.30730362,15,1,2,No,Month-to-month,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Mailed Check,7.677039536,235.159141,1370.86345,2,1,3,2,3,2,3,5
S60448,GA,Rural,America/New_York,0,48,47229.76,Divorced,Male,No,13.27653911,17,1,1,Yes,Two Year,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,No,No,Yes,Credit Card (automatic),5.427546075,117.468591,1111.834697,3,3,4,4,3,3,3,4
D613617,PA,Urban,America/New_York,4,40,22390.15,Divorced,Male,Yes,9.873985217,9,2,1,No,Two Year,Yes,Yes,None,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Electronic Check,14.05740045,190.159922,1887.197833,5,5,6,4,3,4,3,4
T784519,CA,Suburban,America/Los_Angeles,1,67,65392.96,Separated,Female,Yes,9.948525069,9,0,3,Yes,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,No,No,Mailed Check,5.791194183,159.987503,596.625449,2,4,4,3,4,3,3,3
O937146,OR,Suburban,America/Los_Angeles,4,64,71721.17,Divorced,Female,No,14.71733435,14,3,1,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,Yes,No,Yes,Electronic Check,14.23594392,169.944668,1507.046722,3,3,4,3,4,3,4,4
E581896,OH,Suburban,America/New_York,0,21,45734.73,Widowed,Male,Yes,7.051157559,13,0,0,No,Month-to-month,Yes,No,DSL,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Credit Card (automatic),3.883156675,200.118516,1330.988714,4,5,4,3,3,5,4,3
A626819,TX,Suburban,America/Chicago,3,82,33168.88,Never Married,Male,No,10.98310848,1,1,0,No,Month-to-month,Yes,No,DSL,Yes,No,No,No,No,Yes,Yes,No,Yes,Electronic Check,31.10956637,129.948316,3192.755309,3,2,2,3,3,3,3,3
J61610,TX,Rural,America/Chicago,2,72,22070.09,Never Married,Female,No,16.15922157,13,2,0,No,Two Year,Yes,No,None,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Mailed Check,4.891651665,130.024412,644.4955303,2,3,3,5,3,2,4,5
Q404548,ID,Urban,America/Boise,5,23,42479.0,Divorced,Female,No,8.229564778,11,1,0,No,One year,No,No,None,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Electronic Check,5.812856338,159.964152,1076.076012,3,3,2,4,4,4,4,4
E28570,KY,Rural,America/New_York,3,37,31781.03,Widowed,Female,No,9.016531101,11,0,0,No,One year,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes,No,Bank Transfer(automatic),1.67735795,159.951231,432.0011277,4,5,4,5,2,4,3,3
R893524,MI,Rural,America/Menominee,3,24,47256.46,Separated,Male,Yes,9.066791953,16,0,1,No,Month-to-month,No,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Electronic Check,10.55675189,192.470522,1437.241364,4,4,4,6,3,4,3,3
O972146,NC,Urban,America/New_York,3,40,122844.86,Never Married,Female,No,15.15312675,12,2,2,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,No,Yes,No,No,Yes,Electronic Check,10.08691319,124.964303,951.5458256,3,4,5,2,4,6,3,5
K816219,SD,Urban,America/Chicago,2,32,81622.91,Separated,Male,No,9.04153153,6,0,1,No,One year,Yes,No,None,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Credit Card (automatic),12.48678964,200.165175,1733.107782,2,2,4,4,4,2,1,2
P613936,MO,Suburban,America/Chicago,3,59,52687.01,Widowed,Male,Yes,11.44953763,20,2,0,No,Two Year,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Mailed Check,9.553290527,245.145743,1599.874839,3,4,5,3,5,5,4,4
M168449,MO,Suburban,America/Chicago,1,44,21817.19,Never Married,Female,No,9.215937432,17,2,0,No,One year,No,No,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes,Yes,Credit Card (automatic),6.307898491,159.951231,726.8978219,4,3,3,3,4,4,3,4
Z804586,MN,Urban,America/Chicago,1,60,38135.76,Widowed,Male,No,8.071539004,13,1,0,No,Month-to-month,Yes,No,None,Yes,Yes,No,Yes,No,No,No,No,Yes,Mailed Check,7.195646567,134.980139,831.4033785,3,3,3,2,5,2,4,4
J21506,TX,Suburban,America/Chicago,4,56,28438.52,Never Married,Female,Yes,10.1125551,12,1,1,No,Month-to-month,Yes,No,None,Yes,No,No,No,No,No,Yes,Yes,Yes,Electronic Check,15.15825465,175.133074,1798.360928,3,4,3,4,2,4,3,4
H433120,TX,Urban,America/Chicago,3,23,22561.45,Married,Male,Yes,10.62160932,10,1,2,No,Month-to-month,No,No,DSL,Yes,Yes,No,No,No,No,Yes,Yes,No,Mailed Check,22.56250894,220.114868,3014.958938,5,4,4,2,4,4,4,4
O808338,IL,Rural,America/Chicago,0,24,13935.17,Married,Female,No,12.24888394,15,1,0,No,Two Year,Yes,No,Fiber Optic,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Electronic Check,2.619468979,162.468917,534.6671843,3,4,2,2,5,3,3,3
I714132,AR,Rural,America/Chicago,0,85,15433.62,Never Married,Female,No,13.41929614,12,2,0,No,One year,No,No,None,Yes,Yes,No,No,No,No,No,No,No,Electronic Check,7.321650003,112.484375,552.7011071,3,3,3,4,4,4,3,4
Y686545,OH,Suburban,America/New_York,2,55,57281.66,Divorced,Female,Yes,5.762293362,10,2,1,No,Month-to-month,No,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Electronic Check,3.469955007,242.628057,961.4921994,2,3,2,3,3,4,3,5
L130149,TX,Rural,America/Chicago,4,52,48038.44,Separated,Female,Yes,9.5872321,10,3,0,No,Month-to-month,Yes,No,None,Yes,No,No,No,No,No,No,Yes,Yes,Electronic Check,17.88183906,114.965789,1737.043258,3,2,2,2,3,2,3,2
T628807,NY,Urban,America/New_York,10,42,92748.49,Divorced,Female,No,14.30597862,14,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,No,No,No,Bank Transfer(automatic),12.33304231,124.97808,1425.346946,3,5,3,4,2,3,3,4
H774850,NY,Suburban,America/New_York,4,49,27950.05,Separated,Male,No,8.088610041,14,1,0,No,One year,No,Yes,DSL,Yes,No,No,Yes,No,No,Yes,No,No,Credit Card (automatic),17.12047934,139.934918,2275.16632,5,4,5,4,3,3,5,5
P897691,IL,Suburban,America/Chicago,0,84,43525.94,Divorced,Nonbinary,Yes,10.55912151,2,2,2,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Bank Transfer(automatic),4.32321356,184.985293,627.3962656,4,4,4,2,3,4,4,4
I783595,CO,Suburban,America/Denver,3,45,55370.33,Never Married,Female,No,13.11354412,14,0,0,No,Two Year,No,No,Fiber Optic,No,Yes,Yes,Yes,No,Yes,No,No,No,Credit Card (automatic),7.59915732,182.483267,972.4555268,3,3,3,2,4,2,3,4
L928678,WA,Urban,America/Los_Angeles,3,24,31003.45,Married,Male,Yes,9.234299939,11,1,0,Yes,One year,No,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Electronic Check,12.71183755,255.133571,2383.673575,3,4,3,4,2,5,4,5
V838270,CA,Rural,America/Los_Angeles,2,32,55523.0,Separated,Female,Yes,10.21011328,11,3,0,Yes,Month-to-month,No,No,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,No,Electronic Check,3.868738215,169.937833,686.8335296,5,5,4,5,5,3,3,3
P310885,MT,Rural,America/Denver,8,18,15782.0,Divorced,Female,No,7.592089883,13,0,0,No,Two Year,Yes,No,DSL,Yes,No,Yes,No,No,No,No,Yes,No,Mailed Check,6.642819537,129.959755,1539.452153,3,4,3,3,4,4,2,4
J397554,PA,Rural,America/New_York,0,73,47596.81,Never Married,Female,No,9.923698853,14,1,0,No,One year,No,No,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Mailed Check,3.871799525,252.62403,770.971694,4,2,3,3,4,5,2,3
S589285,IA,Suburban,America/Chicago,3,87,11565.2,Separated,Female,Yes,10.35922638,14,1,0,No,One year,No,Yes,None,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Electronic Check,2.288223389,245.174977,937.6860638,4,5,4,6,1,6,4,4
N874492,WV,Rural,America/New_York,4,62,24216.4,Never Married,Male,No,13.09191109,14,1,0,No,Two Year,No,Yes,DSL,No,No,Yes,No,No,Yes,Yes,No,No,Bank Transfer(automatic),9.331730104,132.466002,1579.887065,4,4,3,4,3,3,3,3
U229289,TN,Rural,America/Chicago,1,82,10429.51,Married,Nonbinary,Yes,8.102739551,13,1,1,No,Month-to-month,No,No,DSL,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Electronic Check,17.01228541,222.632554,2294.265591,3,4,5,4,4,3,3,5
Z716087,PA,Rural,America/New_York,3,71,34905.9,Separated,Male,No,13.49890874,11,0,0,No,Month-to-month,Yes,Yes,None,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Mailed Check,4.556801333,165.018175,871.9497737,4,3,5,5,2,3,5,5
V250371,AL,Suburban,America/Chicago,1,71,97462.46,Divorced,Male,No,12.05972869,13,0,0,No,One year,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Yes,Electronic Check,1.522691557,127.442069,737.7421962,2,3,4,3,4,3,2,4
F809236,VA,Urban,America/New_York,0,55,39746.81,Widowed,Female,Yes,8.242313408,15,2,0,Yes,Month-to-month,No,No,None,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Electronic Check,2.988653862,152.495236,571.3635369,3,3,4,3,3,2,3,2
F973379,OH,Suburban,America/New_York,2,61,41817.73,Divorced,Male,No,5.326776882,12,2,0,No,Two Year,Yes,Yes,DSL,Yes,No,No,No,Yes,No,No,Yes,No,Bank Transfer(automatic),9.821119931,139.965008,1566.414462,3,4,3,3,4,2,6,5
E486314,ME,Urban,America/New_York,3,41,17888.07,Widowed,Female,Yes,14.62580855,6,1,0,No,Month-to-month,Yes,No,DSL,No,No,No,No,No,Yes,Yes,No,Yes,Credit Card (automatic),2.495010749,129.948316,935.5106086,2,3,3,3,4,3,1,1
O969694,ME,Suburban,America/New_York,4,54,30398.93,Divorced,Female,No,10.79945853,10,1,0,No,Two Year,No,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Credit Card (automatic),4.452382314,144.988941,1244.404963,4,4,4,4,3,3,4,5
I674556,IN,Suburban,America/Indiana/Indianapolis,0,53,8657.1,Married,Female,Yes,10.75378608,12,1,1,No,Month-to-month,No,No,DSL,Yes,Yes,No,No,Yes,Yes,No,No,No,Electronic Check,3.847102787,149.992756,875.8840004,3,3,3,6,3,3,3,3
Q881585,NY,Suburban,America/New_York,3,49,46183.9,Married,Female,No,6.399633802,14,0,2,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes,Yes,Credit Card (automatic),3.688657724,159.951231,557.4590468,5,4,3,5,2,8,6,5
K376911,NE,Urban,America/Chicago,2,69,9106.57,Widowed,Male,Yes,12.29278948,4,2,0,No,Month-to-month,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Bank Transfer(automatic),21.13118502,184.979684,2543.181756,3,4,3,4,4,4,4,4
Y243544,TX,Rural,America/Chicago,1,59,50103.36,Never Married,Female,No,6.223741222,11,1,0,No,One year,Yes,No,Fiber Optic,Yes,No,Yes,No,No,Yes,No,No,Yes,Mailed Check,23.44153546,127.481989,1997.134556,4,5,4,4,3,4,4,3
P670407,ID,Urban,America/Boise,1,18,1193.19,Widowed,Female,Yes,12.00707872,13,0,0,Yes,Month-to-month,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Bank Transfer(automatic),4.594946825,132.466002,1196.617394,5,6,4,3,3,4,4,5
X404290,OR,Urban,America/Los_Angeles,2,36,57322.77,Separated,Nonbinary,Yes,16.89111923,10,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,No,No,Electronic Check,8.085917091,192.440432,1088.288955,2,2,3,4,3,4,3,5
S961459,NJ,Rural,America/New_York,1,55,7682.28,Never Married,Male,No,8.462349988,14,2,0,No,One year,No,Yes,None,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Electronic Check,6.086525665,139.99789,840.1259162,3,2,2,4,3,3,4,3
G676884,NY,Rural,America/New_York,1,22,13337.97,Separated,Female,No,10.99334684,15,1,1,No,One year,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Credit Card (automatic),3.295993837,217.472533,839.4587853,4,2,3,2,4,5,3,2
D633161,AZ,Urban,America/Phoenix,3,56,66945.1,Widowed,Male,No,11.91191765,15,1,0,No,One year,Yes,No,DSL,Yes,No,No,Yes,No,No,Yes,No,Yes,Electronic Check,2.354138635,139.934918,1011.509096,3,2,3,5,2,5,4,5
J787663,IL,Urban,America/Chicago,1,89,38227.48,Separated,Female,Yes,8.849510435,14,1,0,Yes,Month-to-month,Yes,Yes,None,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Electronic Check,5.68109955,139.981577,738.9464573,3,3,3,2,5,2,1,5
P888518,IN,Suburban,America/Indiana/Knox,1,82,60150.88,Divorced,Male,No,8.637279441,11,0,1,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,Yes,No,Yes,No,No,No,Mailed Check,16.96762986,149.977753,1567.544174,3,3,3,3,4,4,4,2
F102583,MT,Rural,America/Denver,7,35,49128.48,Divorced,Male,Yes,13.3037367,10,2,0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Yes,Credit Card (automatic),4.544027018,147.442069,874.5485738,4,4,2,5,2,5,4,5
G359370,TX,Suburban,America/Chicago,0,20,23702.37,Married,Male,Yes,12.77224032,12,0,0,No,Month-to-month,No,No,DSL,Yes,No,No,Yes,No,No,No,Yes,No,Credit Card (automatic),10.3444125,149.937833,1690.990907,3,3,3,3,3,3,4,4
E214052,IN,Urban,America/Indiana/Indianapolis,1,39,25368.71,Separated,Female,Yes,8.6548926,14,0,0,No,Month-to-month,Yes,No,DSL,Yes,No,Yes,No,No,No,No,Yes,Yes,Credit Card (automatic),4.672608309,129.959755,1093.673208,4,4,5,3,5,2,3,3
H696459,CA,Suburban,America/Los_Angeles,2,65,1593.76,Separated,Male,No,10.617244,13,1,0,No,Month-to-month,No,No,DSL,No,Yes,No,No,Yes,No,No,No,No,Bank Transfer(automatic),11.44470291,137.483594,1598.603464,2,2,4,5,3,3,4,3
B335074,GA,Rural,America/New_York,3,28,24984.75,Divorced,Female,Yes,9.103936329,20,2,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Electronic Check,16.78883402,204.963371,1982.607316,2,3,3,4,2,2,3,3
U362149,WV,Rural,America/New_York,1,86,29315.24,Divorced,Male,Yes,7.420757697,10,3,0,No,Month-to-month,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank Transfer(automatic),10.27733324,270.160419,1998.877156,2,2,3,4,3,4,3,4
H513187,IA,Suburban,America/Chicago,5,27,13262.8,Married,Male,No,9.694498267,17,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,Yes,Credit Card (automatic),15.98515564,169.937833,1870.659833,4,4,4,4,2,3,4,5
R715020,ME,Suburban,America/New_York,0,65,20617.44,Widowed,Female,Yes,9.460602685,13,0,2,Yes,One year,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Mailed Check,3.19677148,262.610632,831.5573687,5,5,4,4,4,4,5,5
E631569,LA,Urban,America/Chicago,5,61,44278.91,Never Married,Male,Yes,7.093445651,16,1,0,No,Month-to-month,Yes,No,DSL,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Credit Card (automatic),2.256763731,152.47417,1043.284658,3,3,4,4,4,3,3,3
J364503,CA,Suburban,America/Los_Angeles,4,39,96112.52,Married,Female,Yes,11.02362934,12,2,0,No,Month-to-month,No,No,None,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Electronic Check,1.915736733,119.989722,587.0970427,4,4,4,3,2,4,4,4
B794135,VA,Rural,America/New_York,0,55,23194.97,Separated,Male,Yes,13.28231537,17,3,0,No,One year,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Credit Card (automatic),14.02688588,245.146969,2207.767111,4,3,3,2,4,3,3,4
U631731,NY,Urban,America/New_York,8,86,37302.74,Divorced,Female,No,9.898908462,8,0,1,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Credit Card (automatic),20.96098587,214.966286,2252.093831,2,2,3,3,4,4,4,2
X623749,MO,Suburban,America/Chicago,0,35,23781.26,Divorced,Female,No,6.476262682,16,0,1,No,Two Year,Yes,No,DSL,No,No,No,No,No,No,No,Yes,Yes,Mailed Check,16.48377098,127.442069,1968.581014,3,3,4,2,3,4,3,2
E832576,IN,Urban,America/Indiana/Indianapolis,0,23,77548.98,Widowed,Female,Yes,11.47612243,7,0,0,No,Month-to-month,Yes,No,None,Yes,No,No,Yes,No,No,No,Yes,No,Bank Transfer(automatic),7.989151046,137.461553,992.3896521,2,2,3,2,5,1,4,3
D102792,MT,Urban,America/Denver,0,75,63986.3,Divorced,Female,No,3.242890295,12,1,0,Yes,Two Year,No,No,Fiber Optic,Yes,No,No,No,No,Yes,No,No,Yes,Credit Card (automatic),5.682395213,124.964303,383.5428131,4,4,4,4,3,4,3,3
X235629,CA,Urban,America/Los_Angeles,1,24,99754.87,Never Married,Female,Yes,6.093961352,16,1,0,No,Month-to-month,No,No,None,Yes,No,No,No,Yes,Yes,Yes,No,No,Electronic Check,10.99225739,129.994975,1297.575754,1,1,4,4,4,3,3,1
X977611,IL,Suburban,America/Chicago,0,34,49399.04,Never Married,Male,No,6.536106461,9,1,1,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Electronic Check,1.550200335,162.471255,507.3968121,2,1,2,4,4,3,4,3
V109479,CA,Rural,America/Los_Angeles,9,63,32285.99,Divorced,Female,No,9.474793202,18,2,0,No,Two Year,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Yes,Credit Card (automatic),19.73065009,172.47417,2095.858312,3,3,4,4,1,5,5,5
K265887,CA,Rural,America/Los_Angeles,4,50,29216.14,Divorced,Male,Yes,9.047716037,9,0,1,No,Month-to-month,No,No,None,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Credit Card (automatic),7.840871292,182.476229,1173.415489,3,3,3,3,4,4,3,2
E975865,IL,Rural,America/Chicago,4,46,65864.17,Widowed,Female,No,12.2946551,13,2,0,Yes,One year,Yes,No,None,No,Yes,Yes,No,No,Yes,No,No,No,Bank Transfer(automatic),7.349883172,127.511223,885.546457,3,2,4,2,2,3,4,3
B796987,VA,Suburban,America/New_York,1,46,25126.23,Married,Female,No,14.66578819,14,0,0,No,Two Year,Yes,Yes,None,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Electronic Check,5.414586898,187.513939,1009.567691,4,5,5,4,4,4,5,5
V749792,IN,Rural,America/Indiana/Indianapolis,0,24,39373.92,Never Married,Female,No,4.817687941,6,2,0,No,Month-to-month,No,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Bank Transfer(automatic),9.605264775,160.00128,1100.161591,3,4,4,4,3,4,1,2
F815786,TX,Urban,America/Chicago,4,32,52197.12,Never Married,Female,Yes,9.624162233,13,1,0,No,Month-to-month,Yes,No,None,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Credit Card (automatic),4.843533662,182.490006,985.3722849,1,1,2,2,4,2,3,1
T812251,ID,Rural,America/Boise,1,57,47514.11,Separated,Male,No,8.89730623,14,0,1,No,One year,No,No,Fiber Optic,Yes,No,No,No,No,No,No,No,Yes,Mailed Check,13.24581884,112.455141,1171.036365,3,4,3,3,4,4,4,3
L430003,TX,Rural,America/Chicago,3,50,12599.71,Separated,Female,Yes,13.35764807,13,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,No,No,Yes,No,Yes,Mailed Check,3.330819942,137.439154,556.6697772,4,3,3,3,3,5,4,3
A379980,IA,Suburban,America/Chicago,0,49,44739.96,Married,Female,No,10.20266008,15,0,1,No,Two Year,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,No,Yes,Electronic Check,1.84918194,147.478341,297.5330656,3,3,3,4,3,4,4,3
G88929,NC,Urban,America/New_York,2,69,53103.72,Married,Female,No,7.406220732,14,1,1,No,One year,Yes,No,None,Yes,Yes,No,No,No,Yes,No,No,Yes,Bank Transfer(automatic),9.07813252,124.993537,814.974232,3,2,2,2,3,4,3,4
K927289,NY,Suburban,America/New_York,3,77,75066.56,Never Married,Male,No,11.23380581,16,0,0,No,Month-to-month,Yes,No,None,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Credit Card (automatic),6.585140105,120.003499,942.2015895,1,1,1,4,2,3,3,3
G805398,PA,Suburban,America/New_York,9,30,106608.35,Married,Female,No,13.29635151,14,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,Yes,Yes,No,No,No,No,Credit Card (automatic),10.46452162,147.473844,1374.793483,4,4,4,4,4,2,3,3
N323793,OH,Rural,America/New_York,3,26,61773.61,Widowed,Female,No,3.93506187,12,1,0,No,One year,Yes,No,DSL,Yes,No,No,Yes,No,No,Yes,No,Yes,Credit Card (automatic),10.11687657,139.934918,1698.876321,4,5,3,2,5,3,3,4
L223256,MS,Urban,America/Chicago,3,30,53853.79,Married,Male,Yes,10.06689273,8,0,1,Yes,One year,No,No,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Mailed Check,2.181372893,242.628057,1015.71304,3,3,4,3,3,2,3,4
O316327,IL,Urban,America/Chicago,1,78,27235.84,Widowed,Female,Yes,6.681633242,13,1,0,Yes,Month-to-month,No,Yes,DSL,Yes,No,No,Yes,Yes,No,No,No,No,Bank Transfer(automatic),14.26615817,127.473844,1696.133718,3,2,3,1,5,2,2,4
E596633,IA,Rural,America/Chicago,1,73,11644.24,Divorced,Female,Yes,12.51404385,15,3,0,Yes,Month-to-month,No,No,None,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Mailed Check,19.08438023,162.498151,1825.848805,4,4,5,2,4,5,5,4
K605178,PA,Urban,America/New_York,0,39,33945.2,Divorced,Female,No,6.608008759,13,0,0,No,One year,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,No,No,Yes,Mailed Check,6.203299256,134.950905,633.9224183,4,4,6,2,4,4,3,3
R338627,WV,Urban,America/New_York,0,39,13724.61,Married,Male,No,12.08833226,13,1,0,No,Month-to-month,No,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,No,No,Yes,Electronic Check,3.354127023,127.481989,468.2897271,5,3,4,4,4,3,2,4
A577468,IL,Urban,America/Chicago,0,72,26759.06,Never Married,Female,No,6.612802087,6,1,0,No,Month-to-month,No,Yes,DSL,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Credit Card (automatic),9.38354759,142.452604,1470.820856,4,3,3,5,3,3,4,1
T405685,KY,Urban,America/New_York,8,37,17255.25,Divorced,Male,No,9.307477533,7,0,0,No,Month-to-month,No,No,DSL,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Electronic Check,3.724597242,159.979358,1336.534659,3,3,2,5,3,3,3,4
K713324,CA,Urban,America/Los_Angeles,0,34,71603.66,Married,Female,No,13.82562816,14,0,1,No,Two Year,No,No,None,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Electronic Check,8.831489129,152.502178,1185.69317,3,4,4,5,2,5,4,4
V751713,CT,Urban,America/New_York,4,27,34035.83,Never Married,Male,No,15.75142268,10,2,0,No,One year,Yes,No,DSL,Yes,No,No,No,No,Yes,Yes,No,Yes,Electronic Check,3.507044017,129.948316,1142.173902,3,3,4,5,4,2,4,4
F640080,LA,Rural,America/Chicago,0,24,14048.99,Never Married,Female,Yes,6.773212666,9,1,0,Yes,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,Yes,Credit Card (automatic),6.390769574,207.609354,1061.749813,4,6,4,3,4,4,4,2
J333300,IN,Suburban,America/Indiana/Indianapolis,1,43,8721.22,Married,Female,No,9.594895726,15,4,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Mailed Check,2.180613468,184.985293,656.1054778,5,4,4,3,3,5,4,5
A901418,CT,Suburban,America/New_York,0,58,97057.93,Widowed,Nonbinary,No,11.34414273,13,0,1,No,Two Year,Yes,No,None,Yes,No,No,Yes,No,Yes,No,No,No,Electronic Check,4.002381804,114.983787,391.7847619,4,4,3,3,3,4,4,4
Z213844,CT,Suburban,America/New_York,1,75,19696.86,Never Married,Female,Yes,8.052655017,5,1,0,No,Month-to-month,No,No,Fiber Optic,No,No,Yes,No,Yes,No,Yes,Yes,No,Electronic Check,2.698284625,222.649979,783.1189106,4,5,3,4,2,4,4,5
Y13437,IA,Urban,America/Chicago,9,33,64397.56,Never Married,Male,No,9.489541639,16,1,0,No,Two Year,No,No,None,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Bank Transfer(automatic),12.13508874,142.515576,1729.34277,4,3,4,4,4,4,4,4
L603364,WA,Rural,America/Los_Angeles,0,57,19254.52,Widowed,Male,Yes,15.09579419,17,0,0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Electronic Check,2.934758008,152.466002,535.493169,4,4,4,4,3,3,3,4
